263820165685321729	449401860	4	24	objective	Sad I won't get to see @ZachMTV on The Challenge: Battle of the Seasons tonight :( I guess I'll have to wait until next Wednesday..
263823143704068096	377806186	0	1	objective	Not Available
263823143704068096	377806186	2	5	neutral	Not Available
263823143704068096	377806186	6	19	objective	Not Available
229228895621242880	116079056	0	18	objective	July 28th National Milk Chocolate Day. You might say milk chocolate is the star of the chocolate (cont) http://t.co/GEBoG3Gl
261455260277678082	568399773	0	20	objective	On Sunday November 4th Olympus experts will be on hand at the Currys store in Cambridge.  From 10:30am until... http://t.co/skD7NlOY
212393879876534274	175959942	0	0	positive	Happy Valentines Day &lt;3... only if you live in Brazil, otherwise its just another irritating Monday.
212393879876534274	175959942	1	3	objective	Happy Valentines Day &lt;3... only if you live in Brazil, otherwise its just another irritating Monday.
212393879876534274	175959942	4	4	negative	Happy Valentines Day &lt;3... only if you live in Brazil, otherwise its just another irritating Monday.
212393879876534274	175959942	5	13	objective	Happy Valentines Day &lt;3... only if you live in Brazil, otherwise its just another irritating Monday.
212393879876534274	175959942	14	14	negative	Happy Valentines Day &lt;3... only if you live in Brazil, otherwise its just another irritating Monday.
212393879876534274	175959942	15	15	objective	Happy Valentines Day &lt;3... only if you live in Brazil, otherwise its just another irritating Monday.
248975354910371840	29583575	0	15	objective	Okay me and @megnicolelewis are about to watch The Woman In Black. This may be a terrible night.
248975354910371840	29583575	16	16	negative	Okay me and @megnicolelewis are about to watch The Woman In Black. This may be a terrible night.
248975354910371840	29583575	17	17	objective	Okay me and @megnicolelewis are about to watch The Woman In Black. This may be a terrible night.
264096361081884672	510441175	0	11	objective	@Real_Liam_Payne Saturday I buy my ticket for the #TMHTOUR in Belgium! I'm so happy!!!!
264096361081884672	510441175	12	13	positive	@Real_Liam_Payne Saturday I buy my ticket for the #TMHTOUR in Belgium! I'm so happy!!!!
261430691764506624	274713038	0	24	objective	This goes way too fast :O Its been already a year that I saw Avril Lavigne in concert &lt;3 October 25 2011, one of the best day of my life :D
261430691764506624	274713038	25	25	positive	This goes way too fast :O Its been already a year that I saw Avril Lavigne in concert &lt;3 October 25 2011, one of the best day of my life :D
261430691764506624	274713038	26	30	objective	This goes way too fast :O Its been already a year that I saw Avril Lavigne in concert &lt;3 October 25 2011, one of the best day of my life :D
262327522950275074	366644863	0	22	objective	Not Available
225011609762930689	597786794	0	5	objective	Not Available
225011609762930689	597786794	6	6	positive	Not Available
225011609762930689	597786794	7	13	objective	Not Available
225011609762930689	597786794	14	14	positive	Not Available
225011609762930689	597786794	15	19	objective	Not Available
225011609762930689	597786794	20	20	positive	Not Available
225011609762930689	597786794	21	24	objective	Not Available
263171128149815296	11096152	0	21	objective	Harry Redknapp is set to hold talks over the Blackburn job on Tuesday as he prepares for a return to management (Mail)
264252471612932097	393771920	0	13	objective	@SupremeJuice_ go to the bell game tomorrow I'll take you for. A littlle whippa
263732005886390272	14186089	0	1	objective	Not Available
263732005886390272	14186089	2	2	positive	Not Available
263732005886390272	14186089	3	21	objective	Not Available
263947715766005760	122432507	0	1	positive	So many choices of gigs this saturday night. The IBB at the Rugby club (which one, there are two up Twmpath?) and... http://t.co/sGKzLaEh
263947715766005760	122432507	2	22	objective	So many choices of gigs this saturday night. The IBB at the Rugby club (which one, there are two up Twmpath?) and... http://t.co/sGKzLaEh
248955920997023744	16741035	0	15	objective	@multiplexer How does it compare to Diablo III (regardless of how fair that comparison may be)?
261279987494166528	340742345	0	12	objective	"How many continents was The Challenge filmed on?" "21?" okay, what did you fail 2nd grade?
261279987494166528	340742345	13	13	negative	"How many continents was The Challenge filmed on?" "21?" okay, what did you fail 2nd grade?
261279987494166528	340742345	14	15	objective	"How many continents was The Challenge filmed on?" "21?" okay, what did you fail 2nd grade?
264145074210889728	440921948	0	24	objective	@TimOcchipinti Were going to be at Boys and Girls Club to clean tomorrow at 10am. They told us to bring boots and gloves. All are welcome.
264145074210889728	440921948	25	25	positive	@TimOcchipinti Were going to be at Boys and Girls Club to clean tomorrow at 10am. They told us to bring boots and gloves. All are welcome.
263973153271865344	467855280	0	27	objective	Last hectic day in office b4 3 weeks in ASIA. 1st to IFEAT in Singapore. Then Taiwan, HK, CHINA.Then 3 wks of jet lag!Gets to me every time!
263651843727585280	197837325	0	3	objective	David Letterman had an interesting show on Monday. He is located in New York City. Because of the hurricane he... http://t.co/Rt5ORbLK
263651843727585280	197837325	4	4	positive	David Letterman had an interesting show on Monday. He is located in New York City. Because of the hurricane he... http://t.co/Rt5ORbLK
263651843727585280	197837325	5	20	objective	David Letterman had an interesting show on Monday. He is located in New York City. Because of the hurricane he... http://t.co/Rt5ORbLK
264071379333287936	407070993	0	16	objective	Anonymous asked: Just realized while watchin fri-end that the youtube account that uploaded the video is... http://t.co/ljUqkCaG
264039839274528769	29458389	0	20	objective	November: my birthday month, election day, a weekend in San Fran with @AdamRGarcia, Naples for Thanksgiving, lots of friends &amp; family. YES.
264039839274528769	29458389	21	21	positive	November: my birthday month, election day, a weekend in San Fran with @AdamRGarcia, Naples for Thanksgiving, lots of friends &amp; family. YES.
263224202960699392	319702662	0	24	objective	Not Available
261186156023144448	515983227	0	7	objective	I've been on TV a few times now. Still waiting for the call from ITV about Dancing On Ice though. Starting to think I may be TOO famous.
261186156023144448	515983227	8	9	negative	I've been on TV a few times now. Still waiting for the call from ITV about Dancing On Ice though. Starting to think I may be TOO famous.
261186156023144448	515983227	10	27	objective	I've been on TV a few times now. Still waiting for the call from ITV about Dancing On Ice though. Starting to think I may be TOO famous.
255746035350130689	567009037	0	22	objective	Slap Shot: Nash, Back From Injury, Skates for Davos: Rick Nash of the New York Rangers returned to action in Switzerland on Tuesday.
264226554207428608	112925754	0	1	objective	Not Available
264226554207428608	112925754	2	2	negative	Not Available
264226554207428608	112925754	3	13	objective	Not Available
264226554207428608	112925754	14	14	negative	Not Available
264226554207428608	112925754	15	26	objective	Not Available
264226554207428608	112925754	27	27	negative	Not Available
264226554207428608	112925754	28	29	objective	Not Available
262348241805402112	317963271	0	1	objective	Not Available
262348241805402112	317963271	2	3	positive	Not Available
262348241805402112	317963271	4	11	objective	Not Available
263504385475231744	146202708	0	1	objective	@AP I hope they make sure to take care of Eli Manning, Giants Vs Pittsburgh on Sunday #NFL
263504385475231744	146202708	2	2	positive	@AP I hope they make sure to take care of Eli Manning, Giants Vs Pittsburgh on Sunday #NFL
263504385475231744	146202708	3	3	objective	@AP I hope they make sure to take care of Eli Manning, Giants Vs Pittsburgh on Sunday #NFL
263504385475231744	146202708	4	5	positive	@AP I hope they make sure to take care of Eli Manning, Giants Vs Pittsburgh on Sunday #NFL
263504385475231744	146202708	6	6	objective	@AP I hope they make sure to take care of Eli Manning, Giants Vs Pittsburgh on Sunday #NFL
263504385475231744	146202708	7	8	positive	@AP I hope they make sure to take care of Eli Manning, Giants Vs Pittsburgh on Sunday #NFL
263504385475231744	146202708	9	17	objective	@AP I hope they make sure to take care of Eli Manning, Giants Vs Pittsburgh on Sunday #NFL
264041945029033987	40975097	0	1	objective	@jenscibs they canceled the Frankie date that was supposed to be tomorrow.  So now everyone is going to the rescheduled show in South Bend.
264041945029033987	40975097	2	2	negative	@jenscibs they canceled the Frankie date that was supposed to be tomorrow.  So now everyone is going to the rescheduled show in South Bend.
264041945029033987	40975097	3	19	objective	@jenscibs they canceled the Frankie date that was supposed to be tomorrow.  So now everyone is going to the rescheduled show in South Bend.
264041945029033987	40975097	20	20	positive	@jenscibs they canceled the Frankie date that was supposed to be tomorrow.  So now everyone is going to the rescheduled show in South Bend.
264041945029033987	40975097	21	24	objective	@jenscibs they canceled the Frankie date that was supposed to be tomorrow.  So now everyone is going to the rescheduled show in South Bend.
263014553376419841	191802096	0	18	objective	I've got 2 tickets to see Leonard Cohen in Rosemont, IL on November 23 that I can't use. Anyone interested? Face value is about $300.
263014553376419841	191802096	19	19	neutral	I've got 2 tickets to see Leonard Cohen in Rosemont, IL on November 23 that I can't use. Anyone interested? Face value is about $300.
263014553376419841	191802096	20	24	objective	I've got 2 tickets to see Leonard Cohen in Rosemont, IL on November 23 that I can't use. Anyone interested? Face value is about $300.
263966497729306626	24561564	0	24	objective	Not Available
264040066186371073	489523276	0	4	objective	Not Available
264040066186371073	489523276	5	6	negative	Not Available
264040066186371073	489523276	7	7	objective	Not Available
264040066186371073	489523276	8	9	negative	Not Available
264040066186371073	489523276	10	14	objective	Not Available
264040066186371073	489523276	15	16	positive	Not Available
264040066186371073	489523276	17	19	objective	Not Available
264040066186371073	489523276	20	20	positive	Not Available
264040066186371073	489523276	21	21	objective	Not Available
167262194898182145	321930538	0	3	objective	WWE #raw should be interesting next week. The Road Dogg returned to WWE at the Royal Rumble and Shawn Michaels is going to be on Raw Monday
167262194898182145	321930538	4	4	positive	WWE #raw should be interesting next week. The Road Dogg returned to WWE at the Royal Rumble and Shawn Michaels is going to be on Raw Monday
167262194898182145	321930538	5	26	objective	WWE #raw should be interesting next week. The Road Dogg returned to WWE at the Royal Rumble and Shawn Michaels is going to be on Raw Monday
261556214624837632	367926720	0	0	objective	I'm far too stressed about finishing this essay for tomorrow, so I shall minimise it and play Temple Run. #ProblemSolved
261556214624837632	367926720	1	3	negative	I'm far too stressed about finishing this essay for tomorrow, so I shall minimise it and play Temple Run. #ProblemSolved
261556214624837632	367926720	4	18	objective	I'm far too stressed about finishing this essay for tomorrow, so I shall minimise it and play Temple Run. #ProblemSolved
261556214624837632	367926720	19	19	positive	I'm far too stressed about finishing this essay for tomorrow, so I shall minimise it and play Temple Run. #ProblemSolved
260127496475901954	572606577	0	20	objective	Not Available
260127496475901954	572606577	21	21	negative	Not Available
263345345407373312	439559950	0	8	objective	Saturday Night Live Jeopardy skits with Will Ferrell &gt;
254805712297943041	321128818	0	17	objective	"Kendrick Perkins led the league for the 4th year in a row in SPM (Scowls per minute)" literally laughed out loud
254805712297943041	321128818	18	18	positive	"Kendrick Perkins led the league for the 4th year in a row in SPM (Scowls per minute)" literally laughed out loud
254805712297943041	321128818	19	20	objective	"Kendrick Perkins led the league for the 4th year in a row in SPM (Scowls per minute)" literally laughed out loud
262484216678334464	222378487	0	20	objective	My #MUFC XI for Super Sunday: De Gea, Rafa, Rio, Evans, Evra, Clevz, Nani, Young, Roo, Chicha, RVP. What about you?
264047678986518528	427501529	0	1	objective	Eli manning best 4th quarter QB in the game!
264047678986518528	427501529	2	2	positive	Eli manning best 4th quarter QB in the game!
264047678986518528	427501529	3	8	objective	Eli manning best 4th quarter QB in the game!
264200538864906240	234274491	0	0	objective	I don't want a love like Jonny and June, I want a love like Blake and Miranda.
264200538864906240	234274491	1	2	negative	I don't want a love like Jonny and June, I want a love like Blake and Miranda.
264200538864906240	234274491	3	9	objective	I don't want a love like Jonny and June, I want a love like Blake and Miranda.
264200538864906240	234274491	10	10	positive	I don't want a love like Jonny and June, I want a love like Blake and Miranda.
264200538864906240	234274491	11	16	objective	I don't want a love like Jonny and June, I want a love like Blake and Miranda.
263813152771276801	19077044	0	9	objective	Lin picks up a loose ball and just trucks Stuckey. Unfortunately, that's not allowed, to bench with 4th foul as Pistons reclaim lead, 67-65.
263813152771276801	19077044	10	10	negative	Lin picks up a loose ball and just trucks Stuckey. Unfortunately, that's not allowed, to bench with 4th foul as Pistons reclaim lead, 67-65.
263813152771276801	19077044	11	23	objective	Lin picks up a loose ball and just trucks Stuckey. Unfortunately, that's not allowed, to bench with 4th foul as Pistons reclaim lead, 67-65.
261131735209758720	274764708	0	0	negative	Not sure what im going to be for halloween yet. Sun Shine is just too obvious, Larry Bird is the front runner as of right now.
261131735209758720	274764708	1	25	objective	Not sure what im going to be for halloween yet. Sun Shine is just too obvious, Larry Bird is the front runner as of right now.
255696814286729216	159068839	0	19	objective	If Cundiff would've made the Field Goal Sunday, I could've been eatin' a free 6in sub at Subway for lunch!
263212085226385408	382033254	0	18	objective	Me personally don't see Grammy playing AFL again still 28 but i think he'll turn to something else now. Best of luck with what may be next.
263212085226385408	382033254	19	21	positive	Me personally don't see Grammy playing AFL again still 28 but i think he'll turn to something else now. Best of luck with what may be next.
263212085226385408	382033254	22	26	objective	Me personally don't see Grammy playing AFL again still 28 but i think he'll turn to something else now. Best of luck with what may be next.
264143133313495040	84660127	0	2	objective	I feel do bad.. My boo Asia bday event maybe cancelled for this Sunday!... I was soooo looking forward to it
264143133313495040	84660127	3	3	negative	I feel do bad.. My boo Asia bday event maybe cancelled for this Sunday!... I was soooo looking forward to it
264143133313495040	84660127	4	9	objective	I feel do bad.. My boo Asia bday event maybe cancelled for this Sunday!... I was soooo looking forward to it
264143133313495040	84660127	10	10	negative	I feel do bad.. My boo Asia bday event maybe cancelled for this Sunday!... I was soooo looking forward to it
264143133313495040	84660127	11	20	objective	I feel do bad.. My boo Asia bday event maybe cancelled for this Sunday!... I was soooo looking forward to it
256609527783358464	101616998	0	20	objective	Dirty Jim had to close that one out. If not, he may have started hearing comparisons to Cundiff in this town.
264213155645890561	35667504	0	20	objective	After the Mid Tennessee vs. Western Kentucky game, I hear they're gonna play the 2nd annual Ogalla, Nebraska Snail Chuckin' Pageant.
263802238793822208	506427337	0	4	objective	Not Available
263802238793822208	506427337	5	6	positive	Not Available
263802238793822208	506427337	7	18	objective	Not Available
263622137858912257	137663720	0	18	objective	I'm going to Bullet for My Valentine at O2 Academy Glasgow in Glasgow, United Kingdom - Mar 13 http://t.co/WRBbihnV
254268201641312256	559416098	0	27	objective	It's Friday and the Soul Train is firmly parked in PRI for the Soul Show on the Radio, C'mon Perth get your requests in for the next hour :)
254268201641312256	559416098	28	28	positive	It's Friday and the Soul Train is firmly parked in PRI for the Soul Show on the Radio, C'mon Perth get your requests in for the next hour :)
262052696159309825	709958120	0	19	objective	People &amp; Power travels to Egypt to see how the April 6th activists have been faring since Mohamed Morsi's election.
261566453730398208	278680615	0	13	objective	Next Tuesday is D2's Chocolate Day! With Halloween right around the corner, this is sure to curb your candy craving: http://t.co/zfr3EylG
261566453730398208	278680615	14	14	positive	Next Tuesday is D2's Chocolate Day! With Halloween right around the corner, this is sure to curb your candy craving: http://t.co/zfr3EylG
261566453730398208	278680615	15	20	objective	Next Tuesday is D2's Chocolate Day! With Halloween right around the corner, this is sure to curb your candy craving: http://t.co/zfr3EylG
264110605730988032	114586489	0	1	negative	Shit, yeah, it's Thursday, Russell Howards Good News and Celebrity Juice is on
264110605730988032	114586489	2	12	objective	Shit, yeah, it's Thursday, Russell Howards Good News and Celebrity Juice is on
264181656154435585	344213233	0	1	positive	Pretty good Thursday night with @juliecbirch! If only Rivers would stop sucking so bad! # @ Qualcomm Stadium http://t.co/opLRzq4a
264181656154435585	344213233	2	11	objective	Pretty good Thursday night with @juliecbirch! If only Rivers would stop sucking so bad! # @ Qualcomm Stadium http://t.co/opLRzq4a
264181656154435585	344213233	12	13	negative	Pretty good Thursday night with @juliecbirch! If only Rivers would stop sucking so bad! # @ Qualcomm Stadium http://t.co/opLRzq4a
264181656154435585	344213233	14	18	objective	Pretty good Thursday night with @juliecbirch! If only Rivers would stop sucking so bad! # @ Qualcomm Stadium http://t.co/opLRzq4a
264229657195470849	142070258	0	9	objective	@BryanStars Hey, you're coming to Jacksonville on Saturday, right? I still have yet to see where I can buy tickets for that. ._____.
264229657195470849	142070258	10	14	neutral	@BryanStars Hey, you're coming to Jacksonville on Saturday, right? I still have yet to see where I can buy tickets for that. ._____.
264229657195470849	142070258	15	22	objective	@BryanStars Hey, you're coming to Jacksonville on Saturday, right? I still have yet to see where I can buy tickets for that. ._____.
259825309275283456	173908484	0	14	objective	"My Heart is Gold, my Twat is glass, c'mon baby can't ya see?" Yes..a glass twat..better known as a "womb with a view" ;D LOL!
259825309275283456	173908484	15	15	positive	"My Heart is Gold, my Twat is glass, c'mon baby can't ya see?" Yes..a glass twat..better known as a "womb with a view" ;D LOL!
259825309275283456	173908484	16	24	objective	"My Heart is Gold, my Twat is glass, c'mon baby can't ya see?" Yes..a glass twat..better known as a "womb with a view" ;D LOL!
264256081998516224	20747392	0	0	objective	I'm so good at gambling. I just owned Las Vegas. Leaving tomorrow morning for a weekend of dog sitting and homework. Not a bad week.
264256081998516224	20747392	1	2	positive	I'm so good at gambling. I just owned Las Vegas. Leaving tomorrow morning for a weekend of dog sitting and homework. Not a bad week.
264256081998516224	20747392	3	5	objective	I'm so good at gambling. I just owned Las Vegas. Leaving tomorrow morning for a weekend of dog sitting and homework. Not a bad week.
264256081998516224	20747392	6	6	positive	I'm so good at gambling. I just owned Las Vegas. Leaving tomorrow morning for a weekend of dog sitting and homework. Not a bad week.
264256081998516224	20747392	7	20	objective	I'm so good at gambling. I just owned Las Vegas. Leaving tomorrow morning for a weekend of dog sitting and homework. Not a bad week.
264256081998516224	20747392	21	24	positive	I'm so good at gambling. I just owned Las Vegas. Leaving tomorrow morning for a weekend of dog sitting and homework. Not a bad week.
259037171091132416	17114749	0	19	objective	Who's on Google+? We want you to participate in a live Google+ Hangout with AnimalSense next Wed 10/24 at... http://t.co/6uI6vbeY
263987745465192448	379004709	0	0	objective	I can not change yesterday. I can only make the most to day, and look with hope toward tomorrow. (Anonymous)
263987745465192448	379004709	1	2	negative	I can not change yesterday. I can only make the most to day, and look with hope toward tomorrow. (Anonymous)
263987745465192448	379004709	3	6	objective	I can not change yesterday. I can only make the most to day, and look with hope toward tomorrow. (Anonymous)
263987745465192448	379004709	7	7	negative	I can not change yesterday. I can only make the most to day, and look with hope toward tomorrow. (Anonymous)
263987745465192448	379004709	8	19	objective	I can not change yesterday. I can only make the most to day, and look with hope toward tomorrow. (Anonymous)
259720938365542400	15825389	0	1	objective	Had a wonderful workshop on Thursday at SAG office with Carol Nadell of Selective Casting. She is such a... http://t.co/lMvxPhsh
259720938365542400	15825389	2	2	positive	Had a wonderful workshop on Thursday at SAG office with Carol Nadell of Selective Casting. She is such a... http://t.co/lMvxPhsh
259720938365542400	15825389	3	19	objective	Had a wonderful workshop on Thursday at SAG office with Carol Nadell of Selective Casting. She is such a... http://t.co/lMvxPhsh
264197142246223873	114526646	0	23	objective	@sarahjenne 2nd the Ryan budget was from many years ago, most recent didn't include that and Mitt's said many times he's the president and..
263401784637272064	748026608	0	16	objective	Why does everyone want to give Eli Manning credit for every win. The truth is Sunday's game should have been a blowout.
263401784637272064	748026608	17	19	neutral	Why does everyone want to give Eli Manning credit for every win. The truth is Sunday's game should have been a blowout.
263401784637272064	748026608	20	20	objective	Why does everyone want to give Eli Manning credit for every win. The truth is Sunday's game should have been a blowout.
263401784637272064	748026608	21	21	negative	Why does everyone want to give Eli Manning credit for every win. The truth is Sunday's game should have been a blowout.
260624498787762176	335630017	0	11	objective	Charles Dickens may just have been me in another life. #thisisme http://t.co/Jb70qAyi
264175859634679810	896479644	0	19	objective	Not Available
264175859634679810	896479644	20	21	positive	Not Available
264175859634679810	896479644	22	22	objective	Not Available
264178691364495360	30348942	0	10	objective	7:15pm tomorrow night I have a date with Denzel! #Flight I can't wait!
264178691364495360	30348942	11	12	positive	7:15pm tomorrow night I have a date with Denzel! #Flight I can't wait!
251751315477258241	444713321	0	19	objective	Apple CEO apologizes for error-ridden new map app - Apple CEO Tim Cook apologized Friday for the company&amp;#039;s erro... http://t.co/BjbXiPIq
264045439119134721	51291182	0	17	objective	New Die Hard movie coming out Feb 14.. Looks like Bruce Willis is going to be my Valentines date:o)
264045439119134721	51291182	18	18	positive	New Die Hard movie coming out Feb 14.. Looks like Bruce Willis is going to be my Valentines date:o)
263968608470843393	145415756	0	0	objective	I liked a @YouTube video http://t.co/HD89je4i Anonymous - Remember, Remember the 5th of November
263968608470843393	145415756	1	1	positive	I liked a @YouTube video http://t.co/HD89je4i Anonymous - Remember, Remember the 5th of November
263968608470843393	145415756	2	13	objective	I liked a @YouTube video http://t.co/HD89je4i Anonymous - Remember, Remember the 5th of November
261731552520724480	226681200	0	20	objective	Hello man in pointy, multicoloured, snake skin cowboy boots, a suit and Axl Rose's hair, you've made my Friday heart even happier.
261731552520724480	226681200	21	21	positive	Hello man in pointy, multicoloured, snake skin cowboy boots, a suit and Axl Rose's hair, you've made my Friday heart even happier.
264164039842742273	766415527	0	2	objective	REAL America will stand up for itself on Tuesday and make it count. Mitt is ready to lead us out of our Jimmy Carter funk we're in
264164039842742273	766415527	3	4	positive	REAL America will stand up for itself on Tuesday and make it count. Mitt is ready to lead us out of our Jimmy Carter funk we're in
264164039842742273	766415527	5	10	objective	REAL America will stand up for itself on Tuesday and make it count. Mitt is ready to lead us out of our Jimmy Carter funk we're in
264164039842742273	766415527	11	12	positive	REAL America will stand up for itself on Tuesday and make it count. Mitt is ready to lead us out of our Jimmy Carter funk we're in
264164039842742273	766415527	13	14	objective	REAL America will stand up for itself on Tuesday and make it count. Mitt is ready to lead us out of our Jimmy Carter funk we're in
264164039842742273	766415527	15	17	positive	REAL America will stand up for itself on Tuesday and make it count. Mitt is ready to lead us out of our Jimmy Carter funk we're in
264164039842742273	766415527	18	26	objective	REAL America will stand up for itself on Tuesday and make it count. Mitt is ready to lead us out of our Jimmy Carter funk we're in
263459950930567169	37758687	0	18	objective	@LanceFischel5 Dana asked when Chael started his job with FOX and Chael response was Oct 1st on FUEL TV
226499790366720000	256743609	0	19	objective	Hmm, I think I am living the movie Ground Hog Day, Grandma Jan and Isaac are back again this weekend
260867954479083521	546244454	0	21	objective	Me; 'ill bring your birthday card in on Friday' Kane; 'aw really? It's the thought that counts I'd prefer a tv' Twat
262815040963493888	17697584	0	17	objective	NFL News: New York Giants: Game-by-Game Predictions for the 2nd Half of the Season http://t.co/athFE77c #Football #NFL #NFCEast
264184542305345537	39872392	0	7	objective	Gotta go see Flight tomorrow Denzel is the greatest actor ever
264184542305345537	39872392	8	9	positive	Gotta go see Flight tomorrow Denzel is the greatest actor ever
264184542305345537	39872392	10	10	objective	Gotta go see Flight tomorrow Denzel is the greatest actor ever
258662254441009155	18751577	0	0	objective	@yvettenbrown Damn, I just got Cougar Town cupcakes and was going to bring them tomorrow to share. I *shouldn't* eat all 12 alone...
258662254441009155	18751577	1	1	negative	@yvettenbrown Damn, I just got Cougar Town cupcakes and was going to bring them tomorrow to share. I *shouldn't* eat all 12 alone...
258662254441009155	18751577	2	17	objective	@yvettenbrown Damn, I just got Cougar Town cupcakes and was going to bring them tomorrow to share. I *shouldn't* eat all 12 alone...
258662254441009155	18751577	18	18	negative	@yvettenbrown Damn, I just got Cougar Town cupcakes and was going to bring them tomorrow to share. I *shouldn't* eat all 12 alone...
258662254441009155	18751577	19	22	objective	@yvettenbrown Damn, I just got Cougar Town cupcakes and was going to bring them tomorrow to share. I *shouldn't* eat all 12 alone...
264251496638578688	207291041	0	14	objective	Not Available
264251496638578688	207291041	15	15	positive	Not Available
264113507941904385	856918428	0	18	objective	Not Available
252136824963739648	285343906	0	11	objective	#ladsontour mon the boys !!!!!!!!!!!!!!!!!!!!! theres only 1 thing missin #BANJOOOOOOOOOOOOOOOOOO how NOOOOOOOOO
252136824963739648	285343906	12	12	negative	#ladsontour mon the boys !!!!!!!!!!!!!!!!!!!!! theres only 1 thing missin #BANJOOOOOOOOOOOOOOOOOO how NOOOOOOOOO
259613024762081280	344727420	0	21	objective	Beacon Court with the lads next sat for Kasabian tribute. Followed by merseyside derby on the Sunday. Written off my weekend already!
262905551233613824	141049123	0	18	objective	##$$## Black Friday Deals Olympus OM-D E-M5 16MP Live MOS Interchangeable Lens Camera with 3.0-Inch Tilting OLED Tou... http://t.co/LJDqpdlX
263507092227383296	277852448	0	7	objective	Kobe in the 4th is like Eli Manning. #Beware
263507092227383296	277852448	8	8	negative	Kobe in the 4th is like Eli Manning. #Beware
247160974354825217	33241473	0	6	objective	Not Available
247160974354825217	33241473	7	7	positive	Not Available
247160974354825217	33241473	8	18	objective	Not Available
247160974354825217	33241473	19	20	negative	Not Available
263995720112160768	210045549	0	15	objective	Wednesday and Thursdays will be a struggle at work once the Champions League resumes *GMT +1*
263893912748425216	25003901	0	16	objective	Also need to be at least accredated in ACT or REBT before the end of 4th yr.
263047642240659456	404242941	0	25	objective	Not Available
259824135759360002	23725447	0	5	objective	If one more commentator references how "smart" the Dook players are, I may just turn this mess off. #overratededucation #dook
259824135759360002	23725447	6	6	positive	If one more commentator references how "smart" the Dook players are, I may just turn this mess off. #overratededucation #dook
259824135759360002	23725447	7	13	objective	If one more commentator references how "smart" the Dook players are, I may just turn this mess off. #overratededucation #dook
259824135759360002	23725447	14	18	negative	If one more commentator references how "smart" the Dook players are, I may just turn this mess off. #overratededucation #dook
259824135759360002	23725447	19	19	objective	If one more commentator references how "smart" the Dook players are, I may just turn this mess off. #overratededucation #dook
264165424617365504	17918823	0	16	objective	Played Dishonored (360), Darksiders 2 (360) and Mass Effect 3 (360) in the last 24 hours. http://t.co/sJGYXZsG
250063565451579393	336182456	0	0	negative	Scariest man alive. Kendrick Perkins is close 2nd "@jemelehill Ray Lewis is probably the only human being ever not born with an indoor voice
250063565451579393	336182456	1	13	objective	Scariest man alive. Kendrick Perkins is close 2nd "@jemelehill Ray Lewis is probably the only human being ever not born with an indoor voice
250063565451579393	336182456	14	15	negative	Scariest man alive. Kendrick Perkins is close 2nd "@jemelehill Ray Lewis is probably the only human being ever not born with an indoor voice
250063565451579393	336182456	16	17	objective	Scariest man alive. Kendrick Perkins is close 2nd "@jemelehill Ray Lewis is probably the only human being ever not born with an indoor voice
250063565451579393	336182456	18	19	negative	Scariest man alive. Kendrick Perkins is close 2nd "@jemelehill Ray Lewis is probably the only human being ever not born with an indoor voice
250063565451579393	336182456	20	23	objective	Scariest man alive. Kendrick Perkins is close 2nd "@jemelehill Ray Lewis is probably the only human being ever not born with an indoor voice
264223108775424000	127791010	0	25	objective	Not Available
254355714397597697	14198175	0	9	objective	@popshifter @YouTube Just whip it baby, whip it all night (welcome to Soul Train fandom; may you never leave)
254355714397597697	14198175	10	10	positive	@popshifter @YouTube Just whip it baby, whip it all night (welcome to Soul Train fandom; may you never leave)
254355714397597697	14198175	11	18	objective	@popshifter @YouTube Just whip it baby, whip it all night (welcome to Soul Train fandom; may you never leave)
264200988636880896	366888586	0	21	objective	Chargers may go 8-8 but that will make playoffs in AFC... NFC teams must win 10 games! Fact! @MikeHillESPN @mortreport @Edwerderespn @PTI
264082861076914176	212186578	0	20	objective	Late Halloween party next saturday &amp; going as Thriller Michael Jackson, is it to controversial to hold a baby doll too?
262318028576931840	88301564	0	19	objective	Not Available
262318028576931840	88301564	20	20	negative	Not Available
262318028576931840	88301564	21	25	objective	Not Available
264249464389238784	248771260	0	0	objective	@No1LikeMe_NAC lol I'll be able to do it Saturday.. Or Friday night after the Greek show
264249464389238784	248771260	1	1	positive	@No1LikeMe_NAC lol I'll be able to do it Saturday.. Or Friday night after the Greek show
264249464389238784	248771260	2	15	objective	@No1LikeMe_NAC lol I'll be able to do it Saturday.. Or Friday night after the Greek show
263944920878944256	574228833	0	10	objective	Not Available
259010331379118081	151152680	0	0	positive	hahahaha spanish people and Nadal's box all smiling after the break in the 5th set HAHAHAHAHAHA #rewatchingAOfinal
259010331379118081	151152680	1	6	objective	hahahaha spanish people and Nadal's box all smiling after the break in the 5th set HAHAHAHAHAHA #rewatchingAOfinal
259010331379118081	151152680	7	7	positive	hahahaha spanish people and Nadal's box all smiling after the break in the 5th set HAHAHAHAHAHA #rewatchingAOfinal
259010331379118081	151152680	8	16	objective	hahahaha spanish people and Nadal's box all smiling after the break in the 5th set HAHAHAHAHAHA #rewatchingAOfinal
262830233332375553	371334533	0	17	objective	Not Available
260133688979898369	28208952	0	8	objective	Sundays in the Sag is like a Friday in Idaho.....boring as fuck!
260133688979898369	28208952	9	11	negative	Sundays in the Sag is like a Friday in Idaho.....boring as fuck!
